Index,Mac
1999-09-13,1808.1011237985767
1999-09-14,1115.8417850530375
1999-09-15,1332.8503200106027
1999-09-16,1326.4620462572818
1999-09-17,1368.420812033912
1999-09-18,2010.6140514080807
1999-09-19,1629.9613501352333
1999-09-20,1946.2177151535984
1999-09-21,1564.9832689656464
1999-09-22,1313.8672476700758
1999-09-23,1358.817956453851
1999-09-24,1790.8483489452155
1999-09-25,1751.121606092207
1999-09-26,2053.091633530134
1999-09-27,1127.9116403074813
1999-09-28,1208.1249094857026
1999-09-29,1096.2596051521882
1999-09-30,1816.4042897077493
1999-10-01,2070.0
1999-10-02,1844.580748277213
1999-10-03,2002.4069632419073
1999-10-04,1721.4850342539537
1999-10-05,1724.6998516500648
1999-10-06,1717.0807465025096
1999-10-07,1879.1774866736664
1999-10-08,1743.9156972624378
1999-10-09,2021.65613312326
1999-10-10,1855.6397773755773
1999-10-11,1724.8873039819953
1999-10-12,1681.8499964324362
1999-10-13,2042.0793057377116
1999-10-14,1968.5784284309054
1999-10-15,2026.7656739461772
1999-10-16,2028.1775250645615
1999-10-17,1905.455719805077
1999-10-18,2007.0918374840917
1999-10-19,1770.4241825921602
1999-10-20,1937.1807391224327
1999-10-21,1666.9658469113965
1999-10-22,1982.4420867625136
1999-10-23,1791.6284079399575
1999-10-24,1786.2428827391227
1999-10-25,1978.524647917849
1999-10-26,1842.339239623428
1999-10-27,1688.9009385325687
1999-10-28,1809.2871117893465
1999-10-29,1832.6930166785075
1999-10-30,1907.7230440116791
1999-10-31,1840.6216336598884
1999-11-01,1772.339710034336
1999-11-02,1909.4280866104568
1999-11-03,1938.0482374221572
1999-11-04,1735.8811887394531
1999-11-05,1760.582876446857
1999-11-06,1871.3543405342496
1999-11-07,1703.3682754830797
1999-11-08,1891.8793460097145
1999-11-09,1982.2772556523535
1999-11-10,1855.3425290047544
1999-11-11,1895.2091464014404
1999-11-12,1699.5504852478537
1999-11-13,1667.0513514884947
1999-11-14,2024.1481975877848
1999-11-15,1698.6468311575654
1999-11-16,1908.5552002219515
1999-11-17,1739.1216485862815
1999-11-18,1793.889345912262
1999-11-19,1722.709579984561
1999-11-20,1698.9433033006549
1999-11-21,2015.7333316390232
1999-11-22,1868.1019961505617
1999-11-23,1983.0628147503096
1999-11-24,1697.4097232946497
1999-11-25,1882.5652734807443
1999-11-26,2028.41068861361
1999-11-27,1669.2157117431507
1999-11-28,1682.4772331120978
1999-11-29,1930.985526861744
1999-11-30,1688.8957365447277
1999-12-01,2052.389401100228
1999-12-02,1901.7840543852392
1999-12-03,1961.6714182775838
1999-12-04,1727.3522672006955
1999-12-05,1776.5440977380122
1999-12-06,1832.2384867538037
1999-12-07,2038.3773439305714
1999-12-08,1748.5708063965408
1999-12-09,1984.9833990020409
1999-12-10,1664.8648762080593
1999-12-11,1820.7722668635072
1999-12-12,1720.6275601084847
1999-12-13,1862.3477156969589
1999-12-14,1795.998074763459
1999-12-15,1732.517283875702
1999-12-16,1889.6161280826034
1999-12-17,1820.3029096509852
1999-12-18,1688.5794536325673
1999-12-19,1876.5153564919792
1999-12-20,1901.1202982881036
1999-12-21,1777.2878690618486
1999-12-22,1960.9115078136767
1999-12-23,1704.4356117459579
1999-12-24,1943.8880124501225
1999-12-25,1772.7217250943936
1999-12-26,1721.8073218108489
1999-12-27,1661.4856134716204
1999-12-28,1967.2279659962758
1999-12-29,2046.6990120613227
1999-12-30,1736.8337758598052
1999-12-31,1778.9577955106095
2000-01-01,1650.0
2000-01-02,1614.7119441823759
2000-01-03,1574.168509789406
2000-01-04,1575.239906018895
2000-01-05,1595.5448766268405
2000-01-06,1594.935545031181
2000-01-07,1640.1786195038962
2000-01-08,1598.6819418232808
2000-01-09,1631.1246779296528
2000-01-10,1608.6211353284743
2000-01-11,1595.082825410456
2000-01-12,1649.4199823661925
2000-01-13,1628.6463263970704
2000-01-14,1561.3857289326938
2000-01-15,1645.197533983558
2000-01-16,1632.772415373144
2000-01-17,1626.3325093608703
2000-01-18,1599.1294083408527
2000-01-19,1554.0540610688738
2000-01-20,1566.6298498238802
2000-01-21,1621.0849849308042
2000-01-22,1554.1586960586062
2000-01-23,1592.7345701947295
2000-01-24,1643.8947220870793
2000-01-25,1562.642753458581
2000-01-26,1586.8990132145625
2000-01-27,1566.3641085242118
2000-01-28,1648.4216826931727
2000-01-29,1560.4616204915483
2000-01-30,1559.2730547975666
2000-01-31,1640.896034975088
2000-02-01,1612.1252178508057
2000-02-02,1569.6761090900216
2000-02-03,1576.8002364081613
2000-02-04,1597.0292188151275
2000-02-05,1574.161688859688
2000-02-06,1590.4633186552062
2000-02-07,1626.3452963053576
2000-02-08,1627.72089387613
2000-02-09,1561.4694241476968
2000-02-10,1605.344196981953
2000-02-11,1583.8314303098834
2000-02-12,1624.8718781944888
2000-02-13,1619.42766771026
2000-02-14,1592.792185911927
2000-02-15,1641.0852356432079
2000-02-16,1588.0546539695624
2000-02-17,1582.6598277423047
2000-02-18,1583.4755654507576
2000-02-19,1578.3394398171185
2000-02-20,1607.3254061813461
2000-02-21,1621.9068044028043
2000-02-22,1621.9986214671544
2000-02-23,1634.8748494176173
2000-02-24,1607.269836062429
2000-02-25,1617.2404475971512
2000-02-26,1559.4985802408696
2000-02-27,1590.0075791310321
2000-02-28,1554.8398785587365
2000-02-29,1569.7822564559053
2000-03-01,1594.887487217771
2000-03-02,1631.5610876904252
2000-03-03,1563.6192337214889
2000-03-04,1603.936546196984
2000-03-05,1579.393915639034
2000-03-06,1646.0323565611427
2000-03-07,1589.6225029116217
2000-03-08,1634.1807588654394
2000-03-09,1614.5530475278547
2000-03-10,1552.596355597614
2000-03-11,1567.4845712356273
2000-03-12,1646.8302698926852
2000-03-13,1606.06677968905
2000-03-14,1647.259035071175
2000-03-15,1588.557741076995
2000-03-16,1628.6143888803795
2000-03-17,1637.5807672682786
2000-03-18,1624.9519956709464
2000-03-19,1629.4580499853005
2000-03-20,1561.7252619904666
2000-03-21,1555.8777144659734
2000-03-22,1575.8142897216867
2000-03-23,1588.9828615702177
2000-03-24,1645.5320679451022
2000-03-25,1626.7830094985054
2000-03-26,1636.9953419001229
2000-03-27,1610.2258864302664
2000-03-28,1610.7096912199243
2000-03-29,1588.9048557796718
2000-03-30,1575.0012901439447
2000-03-31,1569.8696139070635
2000-04-01,1550.0
2000-04-02,1573.1424426101773
2000-04-03,1557.0304595678786
2000-04-04,1580.6528600720872
2000-04-05,1559.041186086746
2000-04-06,1578.3005597776448
2000-04-07,1590.1245225029381
2000-04-08,1563.4440652205076
2000-04-09,1554.104679196863
2000-04-10,1576.468901803719
2000-04-11,1550.0412363167738
2000-04-12,1598.7061211433363
2000-04-13,1560.619257911776
2000-04-14,1585.1296872188097
2000-04-15,1561.54171258367
2000-04-16,1566.8472717233137
2000-04-17,1579.1393603619056
2000-04-18,1561.1961037701437
2000-04-19,1577.4278221347881
2000-04-20,1572.3944267177847
2000-04-21,1594.6380526540029
2000-04-22,1553.2422823396691
2000-04-23,1581.7042239696978
2000-04-24,1588.383953630967
2000-04-25,1597.3928520659786
2000-04-26,1587.975816677416
2000-04-27,1565.1818411410454
2000-04-28,1585.5651623203553
2000-04-29,1577.628237039107
2000-04-30,1581.6363100424553
2000-05-01,1552.438619081961
2000-05-02,1566.4151875221248
2000-05-03,1570.6400213311433
2000-05-04,1599.3116109433874
2000-05-05,1592.6608024427358
2000-05-06,1552.8298297954177
2000-05-07,1568.4516431824823
2000-05-08,1564.6233581123056
2000-05-09,1570.549974117949
2000-05-10,1578.1787261619502
2000-05-11,1586.2440395148822
2000-05-12,1591.4563186410442
2000-05-13,1595.3260374389952
2000-05-14,1574.5433829011356
2000-05-15,1571.7978234182792
2000-05-16,1555.5606766357737
2000-05-17,1550.5181104108494
2000-05-18,1587.3963419332654
2000-05-19,1574.1299293125076
2000-05-20,1571.3946970657375
2000-05-21,1588.9726239729
2000-05-22,1573.8406773592853
2000-05-23,1587.4639279461328
2000-05-24,1561.2744823475737
2000-05-25,1594.4386708533996
2000-05-26,1592.2757844492676
2000-05-27,1550.3572288060525
2000-05-28,1586.3840084319538
2000-05-29,1594.7612287299942
2000-05-30,1595.4818999519032
2000-05-31,1558.1919619054122
2000-06-01,1567.6733748431293
2000-06-02,1595.7843483966792
2000-06-03,1586.4510180491275
2000-06-04,1573.3292687552312
2000-06-05,1563.11793466485
2000-06-06,1581.0473264299449
2000-06-07,1565.2254949557444
2000-06-08,1565.787167516584
2000-06-09,1589.4011126023292
2000-06-10,1560.7945421561722
2000-06-11,1588.1758967933015
2000-06-12,1567.1211090003367
2000-06-13,1588.872561188649
2000-06-14,1560.1340271429917
2000-06-15,1591.4363428115444
2000-06-16,1553.09319617039
2000-06-17,1554.2831239389013
2000-06-18,1580.637776184427
2000-06-19,1570.4389303375021
2000-06-20,1580.5954688019356
2000-06-21,1579.7102048696133
2000-06-22,1566.5590289311356
2000-06-23,1565.187126118663
2000-06-24,1552.5721455036087
2000-06-25,1591.6722046316481
2000-06-26,1564.0871038267517
2000-06-27,1577.0561122824988
2000-06-28,1558.2300884112624
2000-06-29,1569.5207563055155
2000-06-30,1573.1108405652471
2000-07-01,1600.0
2000-07-02,1066.0098055238198
2000-07-03,1388.3079487287832
2000-07-04,846.9883416012375
2000-07-05,1142.808998459974
2000-07-06,1217.6496322302507
2000-07-07,1143.717069336697
2000-07-08,1340.0243758815832
2000-07-09,1000.3564612823922
2000-07-10,1471.0960702387458
2000-07-11,1215.6944697447307
2000-07-12,1158.262169096968
2000-07-13,973.8697099371497
2000-07-14,963.5887526168008
2000-07-15,790.4227074991171
2000-07-16,831.3205422311229
2000-07-17,1479.7326844114702
2000-07-18,901.491281259307
2000-07-19,1565.6670129377765
2000-07-20,1351.5106575690697
2000-07-21,1208.4860570712733
2000-07-22,1162.432848942017
2000-07-23,1593.7314118072163
2000-07-24,1304.1114176342628
2000-07-25,1309.5057295667334
2000-07-26,1346.5104074418002
2000-07-27,1409.9906094412045
2000-07-28,1091.6689062037892
2000-07-29,1476.679866015164
2000-07-30,809.1680255750805
2000-07-31,1017.6723230517761
2000-08-01,1535.6059206447128
2000-08-02,1491.2432458072244
2000-08-03,814.0304125878434
2000-08-04,1202.472877254599
2000-08-05,781.7145468255228
2000-08-06,954.729627047953
2000-08-07,1142.1884544727968
2000-08-08,1096.7871207422666
2000-08-09,1569.3844995333764
2000-08-10,1351.273320449814
2000-08-11,902.2296474974071
2000-08-12,1094.546730898563
2000-08-13,1332.6984716486088
2000-08-14,1386.2990731242983
2000-08-15,1552.039544759855
2000-08-16,1397.5207585845253
2000-08-17,791.1039719824826
2000-08-18,987.9729423860565
2000-08-19,1510.154765343355
2000-08-20,1247.1311685181006
2000-08-21,1396.2965186349948
2000-08-22,834.3624667080692
2000-08-23,1174.1389523323096
2000-08-24,1142.3689337652154
2000-08-25,817.0586606118771
2000-08-26,1316.9355914260018
2000-08-27,1568.3379665452633
2000-08-28,856.7155627778956
2000-08-29,1193.110382401504
2000-08-30,1333.0192820899742
2000-08-31,1538.8772029653007
2000-09-01,1302.4570750203175
2000-09-02,963.3644833845403
2000-09-03,1506.2408208650365
2000-09-04,877.7667904175584
2000-09-05,1021.1988557708166
2000-09-06,1011.1997965474346
2000-09-07,866.1010816979941
2000-09-08,1336.8058835639713
2000-09-09,1542.8832702543789
2000-09-10,1404.8004993339646
2000-09-11,1002.7365509277959
2000-09-12,804.9254423984811
2000-09-13,905.0694267597212
2000-09-14,1160.1441979266615
2000-09-15,1349.7599094528828
2000-09-16,1228.2490787724341
2000-09-17,983.0623565569945
2000-09-18,1367.359219504219
2000-09-19,1459.4035814862586
2000-09-20,1252.6316180220215
2000-09-21,1214.4519892228082
2000-09-22,1108.6317139971504
2000-09-23,1587.4707030640402
2000-09-24,861.9257187615517
2000-09-25,1097.957077237917
2000-09-26,1331.7570147607685
2000-09-27,1056.1076111044704
2000-09-28,1201.4779581016815
2000-09-29,943.900301215522
2000-09-30,1428.0429419484997
2000-10-01,780.0
2000-10-02,859.1330125269623
2000-10-03,1046.1137406308806
2000-10-04,916.1255048802318
2000-10-05,846.3255946588016
2000-10-06,1060.4389979039727
2000-10-07,795.9041242998226
2000-10-08,894.8933949458016
2000-10-09,798.7083899421974
2000-10-10,1030.8614636059351
2000-10-11,824.5167606172173
2000-10-12,1041.465279585607
2000-10-13,873.7011254322607
2000-10-14,804.8739017872012
2000-10-15,1110.9441528970906
2000-10-16,1193.799942669011
2000-10-17,1011.8930653857778
2000-10-18,1160.3844061697287
2000-10-19,1051.0327226573913
2000-10-20,823.4626837073522
2000-10-21,1014.3659819045387
2000-10-22,874.8394099711727
2000-10-23,897.9510974001548
2000-10-24,905.1547714682304
2000-10-25,866.3474822934738
2000-10-26,886.2508765885187
2000-10-27,1050.8227030941498
2000-10-28,1181.2420145423148
2000-10-29,943.4533468680587
2000-10-30,898.8159131285828
2000-10-31,1075.560261282445
2000-11-01,866.5745157164218
2000-11-02,924.0997392692726
2000-11-03,1126.7332779105216
2000-11-04,977.0435363559
2000-11-05,892.6056749770808
2000-11-06,790.2543229102279
2000-11-07,1015.6152130378889
2000-11-08,925.8008389220545
2000-11-09,1169.185621579867
2000-11-10,1008.6660977015019
2000-11-11,944.0423948321811
2000-11-12,1190.0120403588094
2000-11-13,1143.2579639832093
2000-11-14,803.5915063251564
2000-11-15,967.8694736474336
2000-11-16,782.624440837743
2000-11-17,1181.133101788119
2000-11-18,1044.4769492578553
2000-11-19,887.3231968486832
2000-11-20,995.7096279783623
2000-11-21,1110.9147179555193
2000-11-22,1124.5451108646866
2000-11-23,1154.9914063852625
2000-11-24,886.9263647822233
2000-11-25,993.3950506049885
2000-11-26,906.461352388673
2000-11-27,1183.328949403043
2000-11-28,1181.96082780067
2000-11-29,953.0908677959596
2000-11-30,1188.391557414211
2000-12-01,1088.1290196479065
2000-12-02,1056.0174984087691
2000-12-03,1052.4746607315549
2000-12-04,1120.6301387141289
2000-12-05,980.9969830454777
2000-12-06,955.2279688658228
2000-12-07,906.0257929320301
2000-12-08,921.4828647139567
2000-12-09,956.8437902958647
2000-12-10,964.811450324914
2000-12-11,853.2518887934201
2000-12-12,937.2073092147582
2000-12-13,922.7071361059589
2000-12-14,1150.405322798163
2000-12-15,864.677579384801
2000-12-16,1073.4633353094557
2000-12-17,910.8619908031077
2000-12-18,781.3043233037064
2000-12-19,1190.924908777591
2000-12-20,969.409625640798
2000-12-21,1084.9989310216777
2000-12-22,1009.9379386459084
2000-12-23,1086.4239683428257
2000-12-24,966.047741879618
2000-12-25,1055.1822273298249
2000-12-26,937.2426141700929
2000-12-27,1148.2367555661156
2000-12-28,1146.8008433771784
2000-12-29,967.6178096833326
2000-12-30,1186.001224636763
2000-12-31,808.1108766175224
2001-01-01,1200.0
2001-01-02,1202.4888714918907
2001-01-03,1225.03257111395
2001-01-04,1211.233119399283
2001-01-05,1207.8271203262045
2001-01-06,1200.7004604573635
2001-01-07,1210.3057069042507
2001-01-08,1211.8454992262507
2001-01-09,1217.912560674626
2001-01-10,1212.9715329322437
2001-01-11,1215.5804870983043
2001-01-12,1226.3713376475298
2001-01-13,1206.2209613027571
2001-01-14,1224.3907655061048
2001-01-15,1200.494806037254
2001-01-16,1227.5832365416934
2001-01-17,1226.536699869916
2001-01-18,1204.0343771043429
2001-01-19,1227.164716394953
2001-01-20,1208.3492175378926
2001-01-21,1223.929976904761
2001-01-22,1214.7968126227352
2001-01-23,1225.414399431348
2001-01-24,1214.5743494257867
2001-01-25,1218.3071402726878
2001-01-26,1200.2876800993806
2001-01-27,1201.510794369183
2001-01-28,1204.6432293220828
2001-01-29,1224.8773070724026
2001-01-30,1217.7100419958172
2001-01-31,1208.7923435473149
2001-02-01,1214.460031800683
2001-02-02,1218.9076786261637
2001-02-03,1205.2828456813588
2001-02-04,1211.0719146330778
2001-02-05,1206.455851391571
2001-02-06,1208.8395205956065
2001-02-07,1229.8438075216302
2001-02-08,1224.2596983606782
2001-02-09,1227.3451920593532
2001-02-10,1227.1459457528138
2001-02-11,1214.0733700927185
2001-02-12,1206.1802185962101
2001-02-13,1204.6194661559975
2001-02-14,1217.2753371146578
2001-02-15,1224.6735151271632
2001-02-16,1205.7429134973663
2001-02-17,1203.5062156094177
2001-02-18,1222.318734256023
2001-02-19,1205.9885613360127
2001-02-20,1213.6348929057385
2001-02-21,1216.6886663991877
2001-02-22,1226.4155558259922
2001-02-23,1216.984399632579
2001-02-24,1219.2015749075206
2001-02-25,1207.9041075570608
2001-02-26,1207.1175305757833
2001-02-27,1229.708162538353
2001-02-28,1214.2707014309676
2001-03-01,1200.10316683009
2001-03-02,1211.9119309502219
2001-03-03,1206.5092202241997
2001-03-04,1215.8637071864919
2001-03-05,1200.1608014790577
2001-03-06,1220.9672864568195
2001-03-07,1201.5606811906857
2001-03-08,1229.4530875163448
2001-03-09,1219.1335335592728
2001-03-10,1204.6629594269152
