Index,Mac
2003-03-23,724.7501271368818
2003-03-24,712.9249188082576
2003-03-25,742.1127637134139
2003-03-26,741.0655025992099
2003-03-27,760.2586884782374
2003-03-28,753.5813342971366
2003-03-29,749.41849396074
2003-03-30,761.3661947857423
2003-03-31,745.701377980363
2003-04-01,770.0
2003-04-02,778.6569763121698
2003-04-03,778.1118673914259
2003-04-04,776.1529979536814
2003-04-05,786.5159756844039
2003-04-06,784.7023835692486
2003-04-07,775.762487690075
2003-04-08,772.7816814163008
2003-04-09,773.5057149160416
2003-04-10,789.8627640913339
2003-04-11,776.0211626119757
2003-04-12,789.4439272616767
2003-04-13,777.2412711450146
2003-04-14,776.0512900993132
2003-04-15,785.6911538907955
2003-04-16,777.6697786123631
2003-04-17,778.10093106543
2003-04-18,771.6123865001068
2003-04-19,788.7698112834066
2003-04-20,772.4386836328725
2003-04-21,779.3728447004228
2003-04-22,785.1955967771253
2003-04-23,786.48100112342
2003-04-24,782.8139613635607
2003-04-25,788.5200295249441
2003-04-26,781.1784534611286
2003-04-27,778.9192102152883
2003-04-28,776.8651457196779
2003-04-29,771.4221448639101
2003-04-30,778.9566968346645
2003-05-01,771.7271316767552
2003-05-02,788.7472884812063
2003-05-03,788.2024327053896
2003-05-04,788.1019388375045
2003-05-05,776.6369187935911
2003-05-06,776.3249047546226
2003-05-07,782.6202901949886
2003-05-08,771.074193632455
2003-05-09,774.6099353318401
2003-05-10,789.4061768581217
2003-05-11,779.4585965152389
2003-05-12,770.8159421034167
2003-05-13,777.0443161268558
2003-05-14,789.393993544145
2003-05-15,778.7506615678938
2003-05-16,771.1587289226233
2003-05-17,786.4857334631331
2003-05-18,788.6049654984264
2003-05-19,783.9268675025879
2003-05-20,777.5473351231151
2003-05-21,788.0859063620925
2003-05-22,774.7758622999654
2003-05-23,774.8519110429004
2003-05-24,780.2375327106556
2003-05-25,781.9630077560237
2003-05-26,770.6407484681159
2003-05-27,776.6175192664392
2003-05-28,775.2307999186004
2003-05-29,783.6596355599324
2003-05-30,782.8685155363105
2003-05-31,777.7486391074539
2003-06-01,779.4907139093082
2003-06-02,777.5989963494392
2003-06-03,785.5282749738486
2003-06-04,774.3612767615191
2003-06-05,776.8516931314535
2003-06-06,780.9856422913509
2003-06-07,783.0348304264971
2003-06-08,771.1693769503164
2003-06-09,789.7756821551874
2003-06-10,782.7399270414817
2003-06-11,775.9687046807587
2003-06-12,782.6909210477074
2003-06-13,779.558766526612
2003-06-14,788.6653632406458
2003-06-15,784.664343564045
2003-06-16,775.897542730773
2003-06-17,782.712549141755
2003-06-18,783.7425623377212
2003-06-19,789.928246592977
2003-06-20,778.516742100666
2003-06-21,786.4149694220849
2003-06-22,772.4141858786699
2003-06-23,789.1625122474904
2003-06-24,780.707998879967
2003-06-25,779.2327547158515
2003-06-26,778.0733710469353
2003-06-27,780.5388016934791
2003-06-28,778.812792820966
2003-06-29,779.4696569777775
2003-06-30,781.1150530120498
2003-07-01,790.0
2003-07-02,822.8170587066923
2003-07-03,808.6951964223576
2003-07-04,810.5426129059108
2003-07-05,802.4956937972582
2003-07-06,798.7327588390524
2003-07-07,797.8653568715392
2003-07-08,808.697645223105
2003-07-09,798.1418587363625
2003-07-10,804.5498391606418
2003-07-11,807.2018608589236
2003-07-12,813.3956008992891
2003-07-13,792.2823704487729
2003-07-14,826.4706910850185
2003-07-15,807.353152383608
2003-07-16,816.9235834516393
2003-07-17,823.6033183661008
2003-07-18,822.2915840606732
2003-07-19,810.7382511479462
2003-07-20,812.5450398012974
2003-07-21,813.1124494431074
2003-07-22,824.1334372290187
2003-07-23,813.5151458069377
2003-07-24,827.9785677522781
2003-07-25,793.8040640449648
2003-07-26,804.6604934208146
2003-07-27,816.4160346845392
2003-07-28,817.2682242112372
2003-07-29,823.7115728904222
2003-07-30,810.6381086150819
2003-07-31,820.8594115568463
2003-08-01,825.7887807998444
2003-08-02,823.147580404732
2003-08-03,826.2553449040934
2003-08-04,790.8569214664653
2003-08-05,819.7092756631713
2003-08-06,822.8477758541545
2003-08-07,810.8868100723938
2003-08-08,812.5323241101133
2003-08-09,799.6937969567723
2003-08-10,807.4355464728421
2003-08-11,820.7628340640391
2003-08-12,815.5897780798773
2003-08-13,814.0198265452343
2003-08-14,802.3866334822775
2003-08-15,821.9298361044033
2003-08-16,792.4532252882445
2003-08-17,806.997152633164
2003-08-18,817.492833734377
2003-08-19,790.8971452037608
2003-08-20,825.4621946363087
2003-08-21,826.1893566632543
2003-08-22,796.3405955463356
2003-08-23,800.3163559185898
2003-08-24,800.2662635635049
2003-08-25,796.3628113113666
2003-08-26,823.74048544069
2003-08-27,813.5543201913704
2003-08-28,811.3120454615672
2003-08-29,807.3730841049336
2003-08-30,801.8959148445997
2003-08-31,801.0531075289226
2003-09-01,827.3240131324378
2003-09-02,809.4657596585798
2003-09-03,829.5372144313371
2003-09-04,797.1896343379735
2003-09-05,813.7614548184154
2003-09-06,816.6503775851634
2003-09-07,806.2405061545383
2003-09-08,820.1077998749506
2003-09-09,809.7583989311928
2003-09-10,810.8364067803286
2003-09-11,809.6280425838197
2003-09-12,797.9300359157213
2003-09-13,808.3070955810605
2003-09-14,797.4046491157421
2003-09-15,792.0655672960027
2003-09-16,802.020155061299
2003-09-17,812.3865085557924
2003-09-18,826.0566695221239
2003-09-19,806.6924651134416
2003-09-20,806.6512210507844
2003-09-21,805.7875453478898
2003-09-22,801.0065239557509
2003-09-23,802.6313735081799
2003-09-24,812.370327018386
2003-09-25,820.1014226339238
2003-09-26,798.2010688952386
2003-09-27,827.5867200164828
2003-09-28,805.6912835546727
2003-09-29,794.3185262290409
2003-09-30,798.8400360005994
2003-10-01,830.0
2003-10-02,762.0178781391986
2003-10-03,820.9576729942214
2003-10-04,806.1294899180697
2003-10-05,787.2500030873846
2003-10-06,797.7786858874343
2003-10-07,750.2924430463112
2003-10-08,794.7183938714353
2003-10-09,759.557242338838
2003-10-10,820.0229095881513
2003-10-11,784.0215875983484
2003-10-12,814.0860674228862
2003-10-13,755.3407405193791
2003-10-14,824.4685659933865
2003-10-15,825.5710516955482
2003-10-16,806.8588744322216
2003-10-17,813.7659139392886
2003-10-18,761.1410908268307
2003-10-19,822.6757292703261
2003-10-20,752.2697408539935
2003-10-21,807.1406251017727
2003-10-22,823.1366391322146
2003-10-23,776.4185588195078
2003-10-24,766.0582395856469
2003-10-25,785.6136858470207
2003-10-26,755.3172743242735
2003-10-27,767.4701419480755
2003-10-28,817.1822709233159
2003-10-29,784.2544868932314
2003-10-30,812.3219963326802
2003-10-31,822.4946830611066
2003-11-01,801.9104467319271
2003-11-02,758.0491906954553
2003-11-03,814.3573349209909
2003-11-04,768.9802918277774
2003-11-05,818.4061448180106
2003-11-06,764.7726618965776
2003-11-07,765.2877907544967
2003-11-08,826.8989708045832
2003-11-09,819.754754524438
2003-11-10,784.233342628791
2003-11-11,781.2894131991184
2003-11-12,807.5431280707494
2003-11-13,813.1168173122974
2003-11-14,828.5821908023196
2003-11-15,753.471096824414
2003-11-16,825.1028699426686
2003-11-17,786.2385303002594
2003-11-18,800.1271015173327
2003-11-19,809.8543901772639
2003-11-20,809.6348586529202
2003-11-21,770.9638601195703
2003-11-22,778.5024958344637
2003-11-23,783.2099882994308
2003-11-24,758.7096450983505
2003-11-25,796.2283205660822
2003-11-26,801.7377901520274
2003-11-27,761.4158696968531
2003-11-28,765.2238358332806
2003-11-29,759.8143590058723
2003-11-30,822.2561476950618
2003-12-01,773.3158126612124
2003-12-02,754.9520219943523
2003-12-03,781.6581995923359
2003-12-04,753.1388507935085
2003-12-05,787.9977077517902
2003-12-06,818.7801533065891
2003-12-07,769.5553728619942
2003-12-08,782.6490142678387
2003-12-09,781.8978277533719
2003-12-10,799.6924248834953
2003-12-11,751.5644687683609
2003-12-12,827.0649427735395
2003-12-13,789.486932674113
2003-12-14,752.3449800166893
2003-12-15,777.3754140737566
2003-12-16,762.323906173142
2003-12-17,771.7348833632609
2003-12-18,752.0457188870348
2003-12-19,826.035704109843
2003-12-20,820.8573230325767
2003-12-21,804.0712905887493
2003-12-22,789.1592458997386
2003-12-23,827.5615922462574
2003-12-24,803.3609723050052
2003-12-25,757.2244332308671
2003-12-26,775.6254177423884
2003-12-27,790.3410390636238
2003-12-28,765.2376879587804
2003-12-29,779.3211823142832
2003-12-30,822.5330020501317
2003-12-31,814.565108976748
2004-01-01,750.0
2004-01-02,782.9062302167378
2004-01-03,793.2034914683865
2004-01-04,786.039820718886
2004-01-05,817.1829341806285
2004-01-06,878.2507084394992
2004-01-07,772.5946121964136
2004-01-08,784.6187868487829
2004-01-09,855.5368203426602
2004-01-10,843.565704884933
2004-01-11,832.1046443478748
2004-01-12,850.8606085769279
2004-01-13,770.3584882910781
2004-01-14,764.4621707202841
2004-01-15,856.9354654537784
2004-01-16,752.3815135182969
2004-01-17,792.9716245381646
2004-01-18,865.0979275958186
2004-01-19,828.4571581371515
2004-01-20,864.457789388907
2004-01-21,773.7375360628836
2004-01-22,871.7290919238695
2004-01-23,780.3618508002091
2004-01-24,755.770688479711
2004-01-25,857.485013102225
2004-01-26,782.8423884680901
2004-01-27,755.2331165329637
2004-01-28,867.0421378068809
2004-01-29,866.8213311879698
2004-01-30,779.4269733552663
2004-01-31,866.5271646871994
2004-02-01,814.6223994679901
2004-02-02,764.0338384147268
2004-02-03,793.1015844789895
2004-02-04,762.5480520563692
2004-02-05,765.9592586340265
2004-02-06,791.0068176027736
2004-02-07,787.8369945382067
2004-02-08,787.3818878083284
2004-02-09,819.287610464243
2004-02-10,847.9425848019114
2004-02-11,832.9306412288515
2004-02-12,821.530550045056
2004-02-13,861.5174293468925
2004-02-14,756.0924767243941
2004-02-15,781.2129834581306
2004-02-16,794.6907226292002
2004-02-17,757.8927662717439
2004-02-18,853.2258757193575
2004-02-19,808.9640591854201
2004-02-20,817.620935771664
2004-02-21,862.4747245246999
2004-02-22,862.8199581656879
2004-02-23,819.9504549343976
2004-02-24,859.5933956229186
2004-02-25,778.5404719398224
2004-02-26,785.4007917426892
2004-02-27,866.0802872683093
2004-02-28,788.393979476682
2004-02-29,784.9422260489963
2004-03-01,795.9115187430712
2004-03-02,835.1990080220608
2004-03-03,877.5987290089399
2004-03-04,865.8064101560104
2004-03-05,800.6325932599299
2004-03-06,776.2100849082119
2004-03-07,853.5495352287992
2004-03-08,825.6797360903857
2004-03-09,750.1051180803354
2004-03-10,762.9108360814982
2004-03-11,815.0525956956564
2004-03-12,879.0422483958954
2004-03-13,842.5918210258807
2004-03-14,836.7859286688478
2004-03-15,867.7621559507792
2004-03-16,828.6076697990209
2004-03-17,777.8105270810097
2004-03-18,799.7346429344939
2004-03-19,759.9983326447872
2004-03-20,859.9681096816678
2004-03-21,829.544405413085
2004-03-22,814.6498172205495
2004-03-23,878.4239005525965
2004-03-24,847.498231506055
2004-03-25,807.5559799877781
2004-03-26,761.048149133036
2004-03-27,826.4323782975412
2004-03-28,879.3515968817295
2004-03-29,845.6901821986621
2004-03-30,822.2330824621989
2004-03-31,867.5433561900651
2004-04-01,880.0
2004-04-02,847.0176821277536
2004-04-03,851.7438258976247
2004-04-04,858.821778332989
2004-04-05,850.8354272932938
2004-04-06,861.7107549119346
2004-04-07,875.8661516558448
2004-04-08,853.3198571685958
2004-04-09,865.140473091235
2004-04-10,862.6114690049914
2004-04-11,877.583358236366
2004-04-12,841.7762380915901
2004-04-13,844.3318226755684
2004-04-14,867.4607763158207
2004-04-15,840.7196207323788
2004-04-16,872.4386659522223
2004-04-17,874.5121038285711
2004-04-18,853.690381816623
2004-04-19,877.3435813955178
2004-04-20,875.5804010802735
2004-04-21,878.9542595386686
2004-04-22,873.0150544601963
2004-04-23,859.4631898550781
2004-04-24,847.2071091625546
2004-04-25,877.0615808440612
2004-04-26,843.8662986677493
2004-04-27,868.4255401943033
2004-04-28,877.3268723076725
2004-04-29,854.3227415428465
2004-04-30,872.5824687180944
2004-05-01,859.8996857633241
2004-05-02,844.6466942296269
2004-05-03,859.6099241204583
2004-05-04,859.8773267665372
2004-05-05,845.9463604286312
2004-05-06,854.9708185090012
2004-05-07,841.5965916255595
2004-05-08,849.9621498171456
2004-05-09,850.1894597002697
2004-05-10,842.7221239004324
2004-05-11,864.2668552568325
2004-05-12,853.2425069369488
2004-05-13,870.3368320800488
2004-05-14,862.3088699606876
2004-05-15,864.2083082636683
2004-05-16,863.5512006736047
2004-05-17,866.9227873841942
2004-05-18,847.4182924450345
2004-05-19,854.3117355475309
2004-05-20,875.3540931180943
2004-05-21,874.1463006583101
2004-05-22,873.9158296558297
2004-05-23,859.2380902741016
2004-05-24,856.8055459860147
2004-05-25,847.2001850543089
2004-05-26,876.2680846022014
2004-05-27,846.3565623181905
2004-05-28,870.095655491175
2004-05-29,849.5399878119082
2004-05-30,876.5351215736505
2004-05-31,873.8158826537427
2004-06-01,845.672759270709
2004-06-02,842.8174020734912
2004-06-03,855.3029937655009
2004-06-04,875.1185469213843
2004-06-05,840.3731832220577
2004-06-06,847.7902325682768
2004-06-07,868.3489085258485
2004-06-08,874.5348983872104
2004-06-09,863.0838509813897
2004-06-10,846.7559454163511
2004-06-11,855.399764391624
2004-06-12,857.8419699187278
2004-06-13,842.4838128729247
2004-06-14,856.8761185903979
2004-06-15,841.0824699663966
2004-06-16,872.1592086296143
2004-06-17,846.9521456213826
2004-06-18,850.602238964825
2004-06-19,867.6392848523612
2004-06-20,847.4347049994643
2004-06-21,853.184757287702
2004-06-22,854.6279884411056
2004-06-23,842.8783939577469
2004-06-24,878.9379218771722
2004-06-25,860.7639371557881
2004-06-26,879.4283639671457
2004-06-27,857.9861957722472
2004-06-28,863.8975234252929
2004-06-29,842.6203862378183
2004-06-30,840.2966513267941
2004-07-01,840.0
2004-07-02,918.3462870819018
2004-07-03,863.1111875884811
2004-07-04,935.8433001767249
2004-07-05,912.2481689328947
2004-07-06,853.3141009170711
2004-07-07,1044.9476769475975
2004-07-08,900.3748278852937
2004-07-09,904.1674124659277
2004-07-10,868.0945663174094
2004-07-11,947.2354328341557
2004-07-12,931.3130382521917
2004-07-13,966.1415882375939
2004-07-14,862.1110052461258
2004-07-15,955.8574687241398
2004-07-16,1046.2074685272248
2004-07-17,888.0108313469254
2004-07-18,1008.9900296413412
2004-07-19,984.8702285198103
2004-07-20,876.9632031433496
2004-07-21,928.1098975637361
2004-07-22,967.7520492243631
2004-07-23,942.0876807103574
2004-07-24,1021.7251516782796
2004-07-25,1007.2831578834111
2004-07-26,855.3512663099312
2004-07-27,988.62583480476
2004-07-28,850.1284534744102
2004-07-29,959.2139147326393
2004-07-30,975.5287220804051
2004-07-31,905.936274744579
2004-08-01,1017.8552956869762
2004-08-02,999.1829249045514
2004-08-03,986.6706586818481
2004-08-04,1002.8924626551341
2004-08-05,1018.7922799832793
2004-08-06,842.886549841617
2004-08-07,1016.4974013396254
2004-08-08,994.7286702639703
2004-08-09,847.0336155606011
2004-08-10,868.3583181751129
2004-08-11,945.1107976608898
2004-08-12,1021.9793313457151
2004-08-13,1009.3506705565633
2004-08-14,1037.174315527536
2004-08-15,1031.9339304702683
2004-08-16,913.2425633141252
2004-08-17,877.2755489669626
2004-08-18,1044.3099215598884
2004-08-19,843.0061524442011
2004-08-20,1031.6611398626335
2004-08-21,918.7205041586894
