Index,Mac
10/8/99,1743.915697
10/9/99,2021.656133
10/10/99,1855.639777
10/11/99,1724.887304
10/12/99,1681.849996
10/13/99,2042.079306
10/14/99,1968.578428
10/15/99,2026.765674
10/16/99,2028.177525
10/17/99,1905.45572
10/18/99,2007.091837
10/19/99,1770.424183
10/20/99,1937.180739
10/21/99,1666.965847
10/22/99,1982.442087
10/23/99,1791.628408
10/24/99,1786.242883
10/25/99,1978.524648
10/26/99,1842.33924
10/27/99,1688.900939
10/28/99,1809.287112
10/29/99,1832.693017
10/30/99,1907.723044
10/31/99,1840.621634
11/1/99,1772.33971
11/2/99,1909.428087
11/3/99,1938.048237
11/4/99,1735.881189
11/5/99,1760.582876
11/6/99,1871.354341
11/7/99,1703.368275
11/8/99,1891.879346
11/9/99,1982.277256
11/10/99,1855.342529
11/11/99,1895.209146
11/12/99,1699.550485
11/13/99,1667.051351
11/14/99,2024.148198
11/15/99,1698.646831
11/16/99,1908.5552
11/17/99,1739.121649
11/18/99,1793.889346
11/19/99,1722.70958
11/20/99,1698.943303
11/21/99,2015.733332
11/22/99,1868.101996
11/23/99,1983.062815
11/24/99,1697.409723
11/25/99,1882.565273
11/26/99,2028.410689
11/27/99,1669.215712
11/28/99,1682.477233
11/29/99,1930.985527
11/30/99,1688.895737
12/1/99,2052.389401
12/2/99,1901.784054
12/3/99,1961.671418
12/4/99,1727.352267
12/5/99,1776.544098
12/6/99,1832.238487
12/7/99,2038.377344
12/8/99,1748.570806
12/9/99,1984.983399
12/10/99,1664.864876
12/11/99,1820.772267
12/12/99,1720.62756
12/13/99,1862.347716
12/14/99,1795.998075
12/15/99,1732.517284
12/16/99,1889.616128
12/17/99,1820.30291
12/18/99,1688.579454
12/19/99,1876.515356
12/20/99,1901.120298
12/21/99,1777.287869
12/22/99,1960.911508
12/23/99,1704.435612
12/24/99,1943.888012
12/25/99,1772.721725
12/26/99,1721.807322
12/27/99,1661.485613
12/28/99,1967.227966
12/29/99,2046.699012
12/30/99,1736.833776
12/31/99,1778.957796
1/1/00,1650
1/2/00,1614.711944
1/3/00,1574.16851
1/4/00,1575.239906
1/5/00,1595.544877
1/6/00,1594.935545
1/7/00,1640.17862
1/8/00,1598.681942
1/9/00,1631.124678
1/10/00,1608.621135
1/11/00,1595.082825
1/12/00,1649.419982
1/13/00,1628.646326
1/14/00,1561.385729
1/15/00,1645.197534
1/16/00,1632.772415
1/17/00,1626.332509
1/18/00,1599.129408
1/19/00,1554.054061
1/20/00,1566.62985
1/21/00,1621.084985
1/22/00,1554.158696
1/23/00,1592.73457
1/24/00,1643.894722
1/25/00,1562.642753
1/26/00,1586.899013
1/27/00,1566.364109
1/28/00,1648.421683
1/29/00,1560.46162
1/30/00,1559.273055
1/31/00,1640.896035
2/1/00,1612.125218
2/2/00,1569.676109
2/3/00,1576.800236
2/4/00,1597.029219
2/5/00,1574.161689
2/6/00,1590.463319
2/7/00,1626.345296
2/8/00,1627.720894
2/9/00,1561.469424
2/10/00,1605.344197
2/11/00,1583.83143
2/12/00,1624.871878
2/13/00,1619.427668
2/14/00,1592.792186
2/15/00,1641.085236
2/16/00,1588.054654
2/17/00,1582.659828
2/18/00,1583.475565
2/19/00,1578.33944
2/20/00,1607.325406
2/21/00,1621.906804
2/22/00,1621.998621
2/23/00,1634.874849
2/24/00,1607.269836
2/25/00,1617.240448
2/26/00,1559.49858
2/27/00,1590.007579
2/28/00,1554.839879
2/29/00,1569.782256
3/1/00,1594.887487
3/2/00,1631.561088
3/3/00,1563.619234
3/4/00,1603.936546
3/5/00,1579.393916
3/6/00,1646.032357
3/7/00,1589.622503
3/8/00,1634.180759
3/9/00,1614.553048
3/10/00,1552.596356
3/11/00,1567.484571
3/12/00,1646.83027
3/13/00,1606.06678
3/14/00,1647.259035
3/15/00,1588.557741
3/16/00,1628.614389
3/17/00,1637.580767
3/18/00,1624.951996
3/19/00,1629.45805
3/20/00,1561.725262
3/21/00,1555.877714
3/22/00,1575.81429
3/23/00,1588.982862
3/24/00,1645.532068
3/25/00,1626.783009
3/26/00,1636.995342
3/27/00,1610.225886
3/28/00,1610.709691
3/29/00,1588.904856
3/30/00,1575.00129
3/31/00,1569.869614
4/1/00,1550
4/2/00,1573.142443
4/3/00,1557.03046
4/4/00,1580.65286
4/5/00,1559.041186
4/6/00,1578.30056
4/7/00,1590.124523
4/8/00,1563.444065
4/9/00,1554.104679
4/10/00,1576.468902
4/11/00,1550.041236
4/12/00,1598.706121
4/13/00,1560.619258
4/14/00,1585.129687
4/15/00,1561.541713
4/16/00,1566.847272
4/17/00,1579.13936
4/18/00,1561.196104
4/19/00,1577.427822
4/20/00,1572.394427
4/21/00,1594.638053
4/22/00,1553.242282
4/23/00,1581.704224
4/24/00,1588.383954
4/25/00,1597.392852
4/26/00,1587.975817
4/27/00,1565.181841
4/28/00,1585.565162
4/29/00,1577.628237
4/30/00,1581.63631
5/1/00,1552.438619
5/2/00,1566.415188
5/3/00,1570.640021
5/4/00,1599.311611
5/5/00,1592.660802
5/6/00,1552.82983
5/7/00,1568.451643
5/8/00,1564.623358
5/9/00,1570.549974
5/10/00,1578.178726
5/11/00,1586.24404
5/12/00,1591.456319
5/13/00,1595.326037
5/14/00,1574.543383
5/15/00,1571.797823
5/16/00,1555.560677
5/17/00,1550.51811
5/18/00,1587.396342
5/19/00,1574.129929
5/20/00,1571.394697
5/21/00,1588.972624
5/22/00,1573.840677
5/23/00,1587.463928
5/24/00,1561.274482
5/25/00,1594.438671
5/26/00,1592.275784
5/27/00,1550.357229
5/28/00,1586.384008
5/29/00,1594.761229
5/30/00,1595.4819
5/31/00,1558.191962
6/1/00,1567.673375
6/2/00,1595.784348
6/3/00,1586.451018
6/4/00,1573.329269
6/5/00,1563.117935
6/6/00,1581.047326
6/7/00,1565.225495
6/8/00,1565.787168
6/9/00,1589.401113
6/10/00,1560.794542
6/11/00,1588.175897
6/12/00,1567.121109
6/13/00,1588.872561
6/14/00,1560.134027
6/15/00,1591.436343
6/16/00,1553.093196
6/17/00,1554.283124
6/18/00,1580.637776
6/19/00,1570.43893
6/20/00,1580.595469
6/21/00,1579.710205
6/22/00,1566.559029
6/23/00,1565.187126
6/24/00,1552.572146
6/25/00,1591.672205
6/26/00,1564.087104
6/27/00,1577.056112
6/28/00,1558.230088
6/29/00,1569.520756
6/30/00,1573.110841
7/1/00,1600
7/2/00,1066.009806
7/3/00,1388.307949
7/4/00,846.9883416
7/5/00,1142.808998
7/6/00,1217.649632
7/7/00,1143.717069
7/8/00,1340.024376
7/9/00,1000.356461
7/10/00,1471.09607
7/11/00,1215.69447
7/12/00,1158.262169
7/13/00,973.8697099
7/14/00,963.5887526
7/15/00,790.4227075
7/16/00,831.3205422
7/17/00,1479.732684
7/18/00,901.4912813
7/19/00,1565.667013
7/20/00,1351.510658
7/21/00,1208.486057
7/22/00,1162.432849
7/23/00,1593.731412
7/24/00,1304.111418
7/25/00,1309.50573
7/26/00,1346.510407
7/27/00,1409.990609
7/28/00,1091.668906
7/29/00,1476.679866
7/30/00,809.1680256
7/31/00,1017.672323
8/1/00,1535.605921
8/2/00,1491.243246
8/3/00,814.0304126
8/4/00,1202.472877
8/5/00,781.7145468
8/6/00,954.729627
8/7/00,1142.188454
8/8/00,1096.787121
8/9/00,1569.3845
8/10/00,1351.27332
8/11/00,902.2296475
8/12/00,1094.546731
8/13/00,1332.698472
8/14/00,1386.299073
8/15/00,1552.039545
8/16/00,1397.520759
8/17/00,791.103972
8/18/00,987.9729424
8/19/00,1510.154765
8/20/00,1247.131169
8/21/00,1396.296519
8/22/00,834.3624667
8/23/00,1174.138952
8/24/00,1142.368934
8/25/00,817.0586606
8/26/00,1316.935591
8/27/00,1568.337967
8/28/00,856.7155628
8/29/00,1193.110382
8/30/00,1333.019282
8/31/00,1538.877203
9/1/00,1302.457075
9/2/00,963.3644834
9/3/00,1506.240821
9/4/00,877.7667904
9/5/00,1021.198856
9/6/00,1011.199797
9/7/00,866.1010817
9/8/00,1336.805884
9/9/00,1542.88327
9/10/00,1404.800499
9/11/00,1002.736551
9/12/00,804.9254424
9/13/00,905.0694268
9/14/00,1160.144198
9/15/00,1349.759909
9/16/00,1228.249079
9/17/00,983.0623566
9/18/00,1367.35922
9/19/00,1459.403581
9/20/00,1252.631618
9/21/00,1214.451989
9/22/00,1108.631714
9/23/00,1587.470703
9/24/00,861.9257188
9/25/00,1097.957077
9/26/00,1331.757015
9/27/00,1056.107611
9/28/00,1201.477958
9/29/00,943.9003012
9/30/00,1428.042942
10/1/00,780
10/2/00,859.1330125
10/3/00,1046.113741
10/4/00,916.1255049
10/5/00,846.3255947
10/6/00,1060.438998
10/7/00,795.9041243
10/8/00,894.8933949
10/9/00,798.7083899
10/10/00,1030.861464
10/11/00,824.5167606
10/12/00,1041.46528
10/13/00,873.7011254
10/14/00,804.8739018
10/15/00,1110.944153
10/16/00,1193.799943
10/17/00,1011.893065
10/18/00,1160.384406
10/19/00,1051.032723
10/20/00,823.4626837
10/21/00,1014.365982
10/22/00,874.83941
10/23/00,897.9510974
10/24/00,905.1547715
10/25/00,866.3474823
10/26/00,886.2508766
10/27/00,1050.822703
10/28/00,1181.242015
10/29/00,943.4533469
10/30/00,898.8159131
10/31/00,1075.560261
11/1/00,866.5745157
11/2/00,924.0997393
11/3/00,1126.733278
11/4/00,977.0435364
11/5/00,892.605675
11/6/00,790.2543229
11/7/00,1015.615213
11/8/00,925.8008389
11/9/00,1169.185622
11/10/00,1008.666098
11/11/00,944.0423948
11/12/00,1190.01204
11/13/00,1143.257964
11/14/00,803.5915063
11/15/00,967.8694736
11/16/00,782.6244408
11/17/00,1181.133102
11/18/00,1044.476949
11/19/00,887.3231968
11/20/00,995.709628
11/21/00,1110.914718
11/22/00,1124.545111
11/23/00,1154.991406
11/24/00,886.9263648
11/25/00,993.3950506
11/26/00,906.4613524
11/27/00,1183.328949
11/28/00,1181.960828
11/29/00,953.0908678
11/30/00,1188.391557
12/1/00,1088.12902
12/2/00,1056.017498
12/3/00,1052.474661
12/4/00,1120.630139
12/5/00,980.996983
12/6/00,955.2279689
12/7/00,906.0257929
12/8/00,921.4828647
12/9/00,956.8437903
12/10/00,964.8114503
12/11/00,853.2518888
12/12/00,937.2073092
12/13/00,922.7071361
12/14/00,1150.405323
12/15/00,864.6775794
12/16/00,1073.463335
12/17/00,910.8619908
12/18/00,781.3043233
12/19/00,1190.924909
12/20/00,969.4096256
12/21/00,1084.998931
12/22/00,1009.937939
12/23/00,1086.423968
12/24/00,966.0477419
12/25/00,1055.182227
12/26/00,937.2426142
12/27/00,1148.236756
12/28/00,1146.800843
12/29/00,967.6178097
12/30/00,1186.001225
12/31/00,808.1108766
1/1/01,1200
1/2/01,1202.488871
1/3/01,1225.032571
1/4/01,1211.233119
1/5/01,1207.82712
1/6/01,1200.70046
1/7/01,1210.305707
1/8/01,1211.845499
1/9/01,1217.912561
1/10/01,1212.971533
1/11/01,1215.580487
1/12/01,1226.371338
1/13/01,1206.220961
1/14/01,1224.390766
1/15/01,1200.494806
1/16/01,1227.583237
1/17/01,1226.5367
1/18/01,1204.034377
1/19/01,1227.164716
1/20/01,1208.349218
1/21/01,1223.929977
1/22/01,1214.796813
1/23/01,1225.414399
1/24/01,1214.574349
1/25/01,1218.30714
1/26/01,1200.28768
1/27/01,1201.510794
1/28/01,1204.643229
1/29/01,1224.877307
1/30/01,1217.710042
1/31/01,1208.792344
2/1/01,1214.460032
2/2/01,1218.907679
2/3/01,1205.282846
2/4/01,1211.071915
2/5/01,1206.455851
2/6/01,1208.839521
2/7/01,1229.843808
2/8/01,1224.259698
2/9/01,1227.345192
2/10/01,1227.145946
2/11/01,1214.07337
2/12/01,1206.180219
2/13/01,1204.619466
2/14/01,1217.275337
2/15/01,1224.673515
2/16/01,1205.742913
2/17/01,1203.506216
2/18/01,1222.318734
2/19/01,1205.988561
2/20/01,1213.634893
2/21/01,1216.688666
2/22/01,1226.415556
2/23/01,1216.9844
2/24/01,1219.201575
2/25/01,1207.904108
2/26/01,1207.117531
2/27/01,1229.708163
2/28/01,1214.270701
3/1/01,1200.103167
3/2/01,1211.911931
3/3/01,1206.50922
3/4/01,1215.863707
3/5/01,1200.160801
3/6/01,1220.967286
3/7/01,1201.560681
3/8/01,1229.453088
3/9/01,1219.133534
3/10/01,1204.662959
3/11/01,1229.273299
3/12/01,1210.768383
3/13/01,1210.074774
3/14/01,1220.826534
3/15/01,1206.311956
3/16/01,1204.707719
3/17/01,1221.946452
3/18/01,1200.198343
3/19/01,1219.896053
3/20/01,1216.074839
3/21/01,1203.738533
3/22/01,1227.34076
3/23/01,1212.20398
3/24/01,1200.085818
3/25/01,1227.462139
3/26/01,1225.95292
3/27/01,1219.294356
3/28/01,1200.235357
3/29/01,1211.100078
3/30/01,1210.59584
3/31/01,1209.182989
4/1/01,1230
4/2/01,1203.384601
4/3/01,1200.234414
4/4/01,1205.253339
4/5/01,1217.205405
4/6/01,1220.324806
4/7/01,1226.194463
4/8/01,1204.746564
4/9/01,1207.832937
4/10/01,1205.107262
4/11/01,1200.94637
4/12/01,1207.097952
4/13/01,1207.990057
4/14/01,1203.308855
4/15/01,1210.947396
4/16/01,1223.910054
4/17/01,1221.988155
4/18/01,1228.731153
4/19/01,1229.762255
4/20/01,1207.746147
4/21/01,1202.808255
4/22/01,1203.572685
4/23/01,1216.299948
4/24/01,1226.236393
4/25/01,1200.971023
4/26/01,1214.474669
4/27/01,1207.706816
4/28/01,1222.455762
4/29/01,1214.554917
4/30/01,1217.030801
5/1/01,1220.211023
5/2/01,1223.966285
5/3/01,1204.895833
5/4/01,1216.062997
5/5/01,1202.260222
5/6/01,1225.921503
5/7/01,1209.00903
5/8/01,1209.272089
5/9/01,1201.095896
5/10/01,1220.073481
5/11/01,1217.515195
5/12/01,1226.083238
5/13/01,1214.071333
5/14/01,1223.534001
5/15/01,1211.442576
5/16/01,1229.489202
5/17/01,1218.120116
5/18/01,1228.361239
5/19/01,1229.381897
5/20/01,1204.370408
5/21/01,1212.416954
5/22/01,1219.875482
5/23/01,1222.37794
5/24/01,1200.220407
5/25/01,1218.309357
5/26/01,1202.479176
5/27/01,1228.319887
5/28/01,1210.924297
5/29/01,1221.519934
5/30/01,1225.563694
5/31/01,1229.589358
6/1/01,1224.605226
6/2/01,1205.74772
6/3/01,1217.506491
6/4/01,1215.137801
6/5/01,1205.013369
6/6/01,1211.68811
6/7/01,1220.393524
6/8/01,1214.063264
6/9/01,1219.650994
6/10/01,1201.494221
6/11/01,1202.790403
6/12/01,1205.307234
6/13/01,1211.323884
6/14/01,1228.099101
6/15/01,1206.817702
6/16/01,1227.202032
6/17/01,1222.326248
6/18/01,1224.477662
6/19/01,1223.966536
6/20/01,1206.262216
6/21/01,1216.513896
6/22/01,1210.969031
6/23/01,1203.315042
6/24/01,1203.631288
6/25/01,1211.733674
6/26/01,1214.599493
6/27/01,1208.451374
6/28/01,1204.940617
6/29/01,1223.050977
6/30/01,1210.74001
7/1/01,1200
7/2/01,1141.547274
7/3/01,1108.614592
7/4/01,1103.244251
7/5/01,1090.640513
7/6/01,1087.687272
7/7/01,1152.340509
7/8/01,1130.120335
7/9/01,1174.614565
7/10/01,1135.165051
7/11/01,1161.886451
7/12/01,1123.703502
7/13/01,1136.478904
7/14/01,1110.072389
7/15/01,1099.250237
7/16/01,1158.81572
7/17/01,1191.070702
7/18/01,1155.750594
7/19/01,1187.533942
7/20/01,1191.72081
7/21/01,1072.291791
7/22/01,1100.835833
7/23/01,1080.731405
7/24/01,1192.575762
7/25/01,1199.148216
7/26/01,1127.994519
7/27/01,1161.473317
7/28/01,1171.692034
7/29/01,1170.721648
7/30/01,1159.433673
7/31/01,1124.508918
8/1/01,1180.242408
8/2/01,1145.500019
8/3/01,1196.988218
8/4/01,1085.1009
8/5/01,1074.752255
8/6/01,1119.8649
8/7/01,1105.705346
8/8/01,1138.165561
8/9/01,1120.361957
8/10/01,1141.172462
8/11/01,1106.032718
8/12/01,1190.969125
8/13/01,1134.583279
8/14/01,1098.725406
8/15/01,1151.075766
8/16/01,1199.987163
8/17/01,1094.422374
8/18/01,1104.319956
8/19/01,1198.193786
8/20/01,1075.42671
8/21/01,1077.37456
8/22/01,1153.040397
8/23/01,1165.564564
8/24/01,1187.531931
8/25/01,1150.824027
8/26/01,1192.371996
8/27/01,1126.880493
8/28/01,1090.709709
8/29/01,1187.936031
8/30/01,1197.641818
8/31/01,1108.469705
9/1/01,1162.292452
9/2/01,1170.665157
9/3/01,1112.87655
9/4/01,1107.417683
9/5/01,1121.950196
9/6/01,1195.71028
9/7/01,1145.041912
9/8/01,1121.860771
9/9/01,1137.254858
9/10/01,1186.980212
9/11/01,1191.839406
9/12/01,1100.544711
9/13/01,1164.716755
9/14/01,1197.681587
9/15/01,1117.993959
9/16/01,1090.212518
9/17/01,1095.399583
9/18/01,1147.554543
9/19/01,1104.44094
9/20/01,1178.42156
9/21/01,1076.558619
9/22/01,1146.356635
9/23/01,1191.971656
9/24/01,1129.760239
9/25/01,1197.588244
9/26/01,1123.044333
9/27/01,1109.768442
9/28/01,1149.067311
9/29/01,1158.586743
9/30/01,1198.249497
10/1/01,1070
10/2/01,1205.441609
10/3/01,1165.403601
10/4/01,1076.651278
10/5/01,1097.092138
10/6/01,1070.033965
10/7/01,1090.45961
10/8/01,1112.376087
10/9/01,1209.671113
10/10/01,1169.159447
10/11/01,1143.647076
10/12/01,1140.379932
10/13/01,1086.264531
10/14/01,1112.97756
10/15/01,1131.422555
10/16/01,1142.988406
10/17/01,1119.771453
10/18/01,1123.461637
10/19/01,1073.085384
10/20/01,1130.012156
10/21/01,1120.210943
10/22/01,1192.86831
10/23/01,1101.728783
10/24/01,1156.932336
10/25/01,1109.665331
10/26/01,1196.807029
10/27/01,1198.741292
10/28/01,1126.512536
10/29/01,1082.4541
10/30/01,1152.465432
10/31/01,1109.838557
11/1/01,1151.919075
11/2/01,1177.194986
11/3/01,1104.729551
11/4/01,1189.729168
11/5/01,1092.366384
11/6/01,1185.37158
11/7/01,1091.258184
11/8/01,1157.52548
11/9/01,1128.504784
11/10/01,1091.230984
11/11/01,1159.044757
11/12/01,1116.96984
11/13/01,1184.983549
11/14/01,1200.121152
11/15/01,1202.034885
11/16/01,1102.724567
11/17/01,1088.268113
11/18/01,1176.436174
11/19/01,1122.09412
11/20/01,1163.589218
11/21/01,1138.883591
11/22/01,1204.470806
11/23/01,1202.401813
11/24/01,1141.719652
11/25/01,1087.841068
11/26/01,1188.85454
11/27/01,1159.976236
11/28/01,1175.864027
11/29/01,1208.061077
11/30/01,1131.67062
12/1/01,1095.933283
12/2/01,1121.559491
12/3/01,1132.607294
12/4/01,1176.441715
12/5/01,1080.864034
12/6/01,1079.651479
12/7/01,1090.060026
12/8/01,1122.922255
12/9/01,1140.439629
12/10/01,1168.470543
12/11/01,1126.282294
12/12/01,1079.155361
